Customer_ID,Customer_Name,Order_Date,Amount,Product_Service,Channel
C00198,휱ト0198,2025-01-31,"6,976",Pro Plan,Online
C00072,휱ト0072,2025-02-11,"19,498",Maintenance,Direct
C00173,휱ト0173,2025-12-28,"46,155",Add-on: Analytics,Partner
C00156,휱ト0156,2025-09-24,"12,383",Implementation,Partner
C00130,휱ト0130,2025-09-06,"44,138",Enterprise Plan,Marketplace
C00162,휱ト0162,2025-01-25,"14,621",Enterprise Plan,Referral
C00057,휱ト0057,2025-10-20,"3,911",Enterprise Plan,Partner
C00054,휱ト0054,2025-02-23,"37,260",Pro Plan,Referral
C00143,휱ト0143,2025-04-08,"41,892",Maintenance,Event
C00008,휱ト0008,2025-08-17,"43,685",Implementation,Online
C00074,휱ト0074,2025-04-18,"38,653",Enterprise Plan,Direct
C00010,휱ト0010,2025-02-01,"5,821",Pro Plan,Referral
C00095,휱ト0095,2025-12-17,"42,590",Add-on: Analytics,Online
C00006,휱ト0006,2025-05-19,"24,890",Pro Plan,Referral
C00150,휱ト0150,2025-10-12,"17,233",Implementation,Event
C00143,휱ト0143,2025-11-05,"36,470",Maintenance,Event
C00073,휱ト0073,2025-07-25,"4,619",Add-on: Analytics,Event
C00125,휱ト0125,2025-03-25,"49,447",Pro Plan,Partner
C00178,휱ト0178,2025-12-01,"26,342",Training,Referral
C00102,휱ト0102,2025-11-29,"3,911",Add-on: Support,Partner
C00140,휱ト0140,2025-06-02,"8,618",Basic Plan,Event
C00093,휱ト0093,2025-08-17,"30,842",Enterprise Plan,Referral
C00173,휱ト0173,2025-11-21,"36,733",Training,Event
C00069,휱ト0069,2025-03-08,"24,041",Enterprise Plan,Online
C00196,휱ト0196,2025-07-16,"36,334",Training,Referral
C00041,휱ト0041,2025-07-22,"42,537",Training,Referral
C00056,휱ト0056,2025-09-10,"15,330",Enterprise Plan,Referral
C00035,휱ト0035,2025-10-05,"33,467",Training,Marketplace
C00047,휱ト0047,2025-03-25,"19,098",Add-on: Analytics,Referral
C00077,휱ト0077,2025-07-27,"2,477",Maintenance,Event
C00078,휱ト0078,2025-01-21,"20,607",Basic Plan,Online
C00024,휱ト0024,2025-01-16,"28,216",Enterprise Plan,Direct
C00076,휱ト0076,2025-11-23,"14,108",Basic Plan,Event
C00190,휱ト0190,2025-11-15,"19,105",Maintenance,Online
C00180,휱ト0180,2025-09-27,"38,547",Basic Plan,Direct
C00134,휱ト0134,2025-02-15,"43,721",Enterprise Plan,Direct
C00059,휱ト0059,2025-02-06,"38,187",Basic Plan,Marketplace
C00157,휱ト0157,2025-08-02,"2,276",Pro Plan,Online
C00143,휱ト0143,2025-02-03,"4,067",Implementation,Event
C00099,휱ト0099,2025-12-11,"20,552",Enterprise Plan,Direct
C00162,휱ト0162,2025-07-04,"38,737",Maintenance,Event
C00183,휱ト0183,2025-06-01,"35,361",Training,Marketplace
C00080,휱ト0080,2025-01-06,"47,151",Basic Plan,Online
C00165,휱ト0165,2025-10-19,"36,884",Basic Plan,Direct
C00045,휱ト0045,2025-02-08,"12,764",Add-on: Analytics,Online
C00039,휱ト0039,2025-07-23,"12,649",Enterprise Plan,Partner
C00117,휱ト0117,2025-07-03,941,Basic Plan,Marketplace
C00121,휱ト0121,2025-10-13,"34,398",Enterprise Plan,Event
C00072,휱ト0072,2025-03-29,"38,575",Training,Referral
C00016,휱ト0016,2025-11-13,"39,287",Add-on: Analytics,Marketplace
C00148,휱ト0148,2025-05-02,"42,617",Training,Online
C00084,휱ト0084,2025-12-31,"30,203",Add-on: Analytics,Marketplace
C00180,휱ト0180,2025-10-18,"27,812",Basic Plan,Referral
C00004,휱ト0004,2025-06-02,"12,351",Add-on: Support,Referral
C00196,휱ト0196,2025-04-06,"35,576",Maintenance,Direct
C00136,휱ト0136,2025-12-28,"18,724",Maintenance,Referral
C00093,휱ト0093,2025-06-07,"18,109",Pro Plan,Event
C00138,휱ト0138,2025-11-06,"4,585",Add-on: Analytics,Direct
C00136,휱ト0136,2025-05-31,"19,639",Training,Referral
C00027,휱ト0027,2025-10-03,"7,609",Add-on: Support,Event
C00117,휱ト0117,2025-02-11,"3,566",Implementation,Direct
C00180,휱ト0180,2025-08-28,"24,194",Implementation,Marketplace
C00018,휱ト0018,2025-11-16,"7,627",Add-on: Analytics,Event
C00199,휱ト0199,2025-04-16,"32,813",Add-on: Analytics,Event
C00132,휱ト0132,2025-11-13,"49,845",Basic Plan,Direct
C00017,휱ト0017,2025-01-16,"25,576",Consulting,Marketplace
C00172,휱ト0172,2025-01-05,"5,938",Basic Plan,Referral
C00164,휱ト0164,2025-08-15,"13,638",Add-on: Analytics,Partner
C00007,휱ト0007,2025-05-20,"10,637",Implementation,Event
C00173,휱ト0173,2025-10-18,"11,798",Enterprise Plan,Online
C00118,휱ト0118,2025-09-01,"6,330",Enterprise Plan,Direct
C00059,휱ト0059,2025-02-09,"8,840",Training,Event
C00158,휱ト0158,2025-01-25,"30,441",Implementation,Partner
C00154,휱ト0154,2025-01-07,"10,568",Add-on: Support,Partner
C00127,휱ト0127,2025-11-07,"21,392",Implementation,Online
C00066,휱ト0066,2025-06-12,"6,806",Basic Plan,Partner
C00111,휱ト0111,2025-10-12,"27,823",Enterprise Plan,Referral
C00103,휱ト0103,2025-07-07,"31,132",Add-on: Support,Referral
C00053,휱ト0053,2025-11-13,"42,978",Add-on: Support,Event
C00174,휱ト0174,2025-12-21,"18,647",Consulting,Marketplace
C00178,휱ト0178,2025-01-29,"28,617",Enterprise Plan,Event
C00101,휱ト0101,2025-12-20,"37,792",Implementation,Marketplace
C00078,휱ト0078,2025-10-02,"22,993",Maintenance,Direct
C00168,휱ト0168,2025-06-05,"29,886",Pro Plan,Referral
C00091,휱ト0091,2025-01-18,"25,195",Implementation,Marketplace
C00140,휱ト0140,2025-12-15,"28,219",Consulting,Partner
C00120,휱ト0120,2025-12-17,"4,911",Implementation,Partner
C00121,휱ト0121,2025-12-15,"1,123",Maintenance,Direct
C00016,휱ト0016,2025-05-28,"1,641",Add-on: Support,Online
C00088,휱ト0088,2025-06-15,"35,573",Enterprise Plan,Direct
C00065,휱ト0065,2025-11-29,"22,310",Implementation,Online
C00149,휱ト0149,2025-05-11,"41,562",Implementation,Direct
C00002,휱ト0002,2025-01-07,"41,953",Implementation,Event
C00030,휱ト0030,2025-11-05,"38,544",Add-on: Support,Direct
C00172,휱ト0172,2025-07-11,"49,777",Implementation,Partner
C00011,휱ト0011,2025-07-29,"37,272",Maintenance,Referral
C00065,휱ト0065,2025-12-20,542,Maintenance,Event
C00041,휱ト0041,2025-12-07,"8,994",Training,Marketplace
C00151,휱ト0151,2025-03-30,"42,174",Training,Referral
C00043,휱ト0043,2025-12-18,"12,879",Consulting,Referral
C00066,휱ト0066,2025-07-07,"39,883",Pro Plan,Online
C00025,휱ト0025,2025-04-09,"2,674",Implementation,Event
C00132,휱ト0132,2025-05-16,"8,489",Pro Plan,Referral
C00059,휱ト0059,2025-06-17,"13,286",Maintenance,Event
C00140,휱ト0140,2025-06-05,"34,278",Implementation,Online
C00068,휱ト0068,2025-12-05,"48,955",Training,Event
C00003,휱ト0003,2025-02-16,"21,971",Implementation,Online
C00062,휱ト0062,2025-05-09,"8,331",Pro Plan,Event
C00060,휱ト0060,2025-07-30,"30,678",Basic Plan,Partner
C00186,휱ト0186,2025-03-03,"8,559",Enterprise Plan,Partner
C00101,휱ト0101,2025-09-11,"29,244",Enterprise Plan,Direct
C00082,휱ト0082,2025-08-11,"13,830",Implementation,Marketplace
C00187,휱ト0187,2025-05-24,"18,905",Training,Online
C00177,휱ト0177,2025-12-02,"47,311",Basic Plan,Direct
C00074,휱ト0074,2025-09-03,"37,833",Enterprise Plan,Marketplace
C00143,휱ト0143,2025-12-11,"11,528",Add-on: Analytics,Marketplace
C00167,휱ト0167,2025-12-19,"7,970",Add-on: Analytics,Marketplace
C00041,휱ト0041,2025-02-14,"40,432",Enterprise Plan,Direct
C00019,휱ト0019,2025-04-02,"41,540",Add-on: Analytics,Referral
C00084,휱ト0084,2025-07-08,"37,043",Implementation,Online
C00085,휱ト0085,2025-06-15,"11,855",Consulting,Partner
C00080,휱ト0080,2025-02-18,"44,828",Enterprise Plan,Direct
C00033,휱ト0033,2025-10-17,"44,870",Add-on: Analytics,Event
C00003,휱ト0003,2025-03-26,"15,586",Add-on: Analytics,Direct
C00147,휱ト0147,2025-07-19,"12,120",Consulting,Direct
C00177,휱ト0177,2025-01-18,"28,212",Consulting,Online
C00185,휱ト0185,2025-05-03,"35,547",Enterprise Plan,Referral
C00151,휱ト0151,2025-03-29,"5,444",Add-on: Analytics,Marketplace
C00160,휱ト0160,2025-01-10,"31,276",Enterprise Plan,Partner
C00114,휱ト0114,2025-11-11,"48,100",Maintenance,Marketplace
C00036,휱ト0036,2025-10-08,"29,658",Pro Plan,Online
C00162,휱ト0162,2025-11-11,"12,830",Maintenance,Referral
C00178,휱ト0178,2025-07-25,"27,800",Enterprise Plan,Online
C00080,휱ト0080,2025-10-08,"41,502",Basic Plan,Marketplace
C00047,휱ト0047,2025-08-01,"3,428",Add-on: Support,Direct
C00155,휱ト0155,2025-09-01,"23,848",Add-on: Analytics,Direct
C00031,휱ト0031,2025-01-16,"22,209",Add-on: Analytics,Partner
C00106,휱ト0106,2025-01-26,"44,156",Add-on: Analytics,Direct
C00043,휱ト0043,2025-09-14,"20,281",Add-on: Support,Referral
C00184,휱ト0184,2025-09-06,"9,474",Maintenance,Event
C00188,휱ト0188,2025-10-07,"10,628",Add-on: Analytics,Event
C00131,휱ト0131,2025-01-03,"48,188",Consulting,Marketplace
C00020,휱ト0020,2025-09-28,"2,341",Training,Online
C00075,휱ト0075,2025-10-19,"2,851",Enterprise Plan,Referral
C00157,휱ト0157,2025-07-10,"40,500",Maintenance,Event
C00174,휱ト0174,2025-04-15,"12,275",Enterprise Plan,Direct
C00110,휱ト0110,2025-11-02,"41,829",Add-on: Support,Direct
C00071,휱ト0071,2025-07-03,"28,529",Basic Plan,Partner
C00199,휱ト0199,2025-11-14,"23,601",Add-on: Support,Online
C00106,휱ト0106,2025-01-26,"31,253",Consulting,Referral
C00183,휱ト0183,2025-05-10,"27,112",Add-on: Analytics,Direct
C00153,휱ト0153,2025-03-07,"29,012",Enterprise Plan,Partner
C00083,휱ト0083,2025-06-12,"22,296",Implementation,Event
C00089,휱ト0089,2025-04-16,"48,475",Pro Plan,Direct
C00127,휱ト0127,2025-03-07,"18,279",Consulting,Event
C00198,휱ト0198,2025-08-28,"41,305",Training,Referral
C00146,휱ト0146,2025-01-20,"19,774",Add-on: Support,Marketplace
C00128,휱ト0128,2025-02-25,"45,056",Maintenance,Online
C00067,휱ト0067,2025-01-22,"47,333",Basic Plan,Referral
C00107,휱ト0107,2025-10-24,"23,216",Implementation,Marketplace
C00025,휱ト0025,2025-12-21,"46,283",Implementation,Referral
C00120,휱ト0120,2025-06-15,"46,123",Training,Online
C00118,휱ト0118,2025-01-25,"34,540",Consulting,Online
C00013,휱ト0013,2025-12-02,"11,443",Enterprise Plan,Direct
C00076,휱ト0076,2025-01-23,"41,369",Enterprise Plan,Marketplace
C00104,휱ト0104,2025-09-07,"23,578",Training,Marketplace
C00146,휱ト0146,2025-03-23,"40,258",Pro Plan,Event
C00006,휱ト0006,2025-12-07,"38,348",Maintenance,Referral
C00092,휱ト0092,2025-01-25,"26,913",Basic Plan,Referral
C00083,휱ト0083,2025-04-09,"33,241",Add-on: Analytics,Referral
C00144,휱ト0144,2025-04-23,"14,694",Add-on: Analytics,Partner
C00175,휱ト0175,2025-02-22,"39,138",Pro Plan,Marketplace
C00169,휱ト0169,2025-12-28,"46,658",Add-on: Analytics,Partner
C00132,휱ト0132,2025-05-04,"18,312",Implementation,Event
C00181,휱ト0181,2025-11-20,"32,940",Basic Plan,Event
C00025,휱ト0025,2025-03-23,"37,247",Consulting,Marketplace
C00085,휱ト0085,2025-12-13,"20,977",Implementation,Marketplace
C00057,휱ト0057,2025-04-18,"15,914",Basic Plan,Online
C00142,휱ト0142,2025-04-15,"25,963",Training,Referral
C00085,휱ト0085,2025-10-08,"11,897",Training,Partner
C00086,휱ト0086,2025-10-21,"9,933",Training,Partner
C00112,휱ト0112,2025-05-30,"39,498",Add-on: Analytics,Marketplace
C00042,휱ト0042,2025-03-19,"39,929",Add-on: Analytics,Partner
C00007,휱ト0007,2025-09-10,"22,490",Consulting,Online
C00075,휱ト0075,2025-12-29,"31,566",Implementation,Marketplace
C00048,휱ト0048,2025-02-22,"15,876",Training,Marketplace
C00003,휱ト0003,2025-06-11,"40,252",Add-on: Support,Online
C00148,휱ト0148,2025-11-11,"9,583",Training,Partner
C00108,휱ト0108,2025-06-24,"34,639",Consulting,Direct
C00122,휱ト0122,2025-05-15,"8,910",Maintenance,Referral
C00117,휱ト0117,2025-09-01,"6,280",Add-on: Support,Referral
C00007,휱ト0007,2025-01-28,"44,109",Pro Plan,Referral
C00007,휱ト0007,2025-02-21,"22,902",Training,Direct
C00187,휱ト0187,2025-10-28,"11,154",Pro Plan,Event
C00193,휱ト0193,2025-12-31,"42,429",Pro Plan,Online
C00179,휱ト0179,2025-06-26,"6,587",Consulting,Marketplace
C00119,휱ト0119,2025-09-13,"5,771",Add-on: Support,Event
C00124,휱ト0124,2025-02-12,"15,170",Add-on: Analytics,Direct
C00003,휱ト0003,2025-07-07,"47,049",Implementation,Marketplace
C00158,휱ト0158,2025-10-03,"26,774",Training,Marketplace
C00170,휱ト0170,2025-07-23,"11,476",Enterprise Plan,Event
C00180,휱ト0180,2025-06-16,"36,642",Implementation,Direct
C00078,휱ト0078,2025-12-26,"49,435",Consulting,Event
C00181,휱ト0181,2025-11-11,"34,997",Implementation,Partner
C00151,휱ト0151,2025-02-28,"33,098",Maintenance,Event
C00147,휱ト0147,2025-09-01,584,Add-on: Support,Online
C00088,휱ト0088,2025-11-01,"38,817",Implementation,Online
C00011,휱ト0011,2025-08-23,"42,526",Add-on: Analytics,Marketplace
C00106,휱ト0106,2025-01-02,"13,671",Consulting,Event
C00184,휱ト0184,2025-03-15,"9,253",Pro Plan,Event
C00106,휱ト0106,2025-11-28,"45,574",Implementation,Event
C00073,휱ト0073,2025-12-12,"31,135",Add-on: Support,Marketplace
C00102,휱ト0102,2025-07-27,"10,320",Pro Plan,Referral
C00192,휱ト0192,2025-07-27,"4,473",Pro Plan,Partner
C00074,휱ト0074,2025-09-24,"3,650",Training,Referral
C00010,휱ト0010,2025-10-16,"48,020",Enterprise Plan,Partner
C00015,휱ト0015,2025-08-08,"36,113",Basic Plan,Referral
C00050,휱ト0050,2025-08-30,"12,812",Training,Partner
C00023,휱ト0023,2025-07-27,"18,644",Basic Plan,Referral
C00022,휱ト0022,2025-07-21,"19,617",Add-on: Support,Marketplace
C00023,휱ト0023,2025-06-16,"49,679",Add-on: Support,Referral
C00071,휱ト0071,2025-10-22,"39,005",Consulting,Direct
C00057,휱ト0057,2025-07-02,"12,511",Basic Plan,Direct
C00138,휱ト0138,2025-03-19,"1,795",Basic Plan,Online
C00073,휱ト0073,2025-05-23,"49,761",Implementation,Marketplace
C00071,휱ト0071,2025-03-24,"26,073",Basic Plan,Direct
C00159,휱ト0159,2025-10-31,"15,474",Add-on: Analytics,Online
C00110,휱ト0110,2025-01-20,"8,817",Pro Plan,Referral
C00176,휱ト0176,2025-03-29,"24,599",Pro Plan,Event
C00177,휱ト0177,2025-09-13,"19,455",Training,Online
C00044,휱ト0044,2025-02-04,"18,796",Enterprise Plan,Marketplace
C00040,휱ト0040,2025-11-10,"30,570",Add-on: Analytics,Partner
C00031,휱ト0031,2025-02-16,"10,802",Pro Plan,Online
C00015,휱ト0015,2025-01-28,"12,682",Basic Plan,Online
C00063,휱ト0063,2025-12-28,"38,674",Enterprise Plan,Online
C00195,휱ト0195,2025-12-10,"36,208",Consulting,Online
C00171,휱ト0171,2025-01-02,"16,704",Training,Partner
C00124,휱ト0124,2025-03-18,"14,932",Implementation,Event
C00167,휱ト0167,2025-09-26,"42,255",Add-on: Support,Online
C00180,휱ト0180,2025-01-15,"16,564",Implementation,Direct
C00126,휱ト0126,2025-12-25,"14,918",Consulting,Referral
C00041,휱ト0041,2025-10-05,"37,222",Implementation,Partner
C00087,휱ト0087,2025-08-28,"38,612",Pro Plan,Direct
C00179,휱ト0179,2025-07-17,"27,566",Add-on: Analytics,Partner
C00043,휱ト0043,2025-11-26,"38,892",Training,Marketplace
C00174,휱ト0174,2025-12-24,"21,897",Pro Plan,Online
C00112,휱ト0112,2025-02-18,"49,504",Basic Plan,Event
C00182,휱ト0182,2025-11-30,"9,396",Add-on: Support,Event
C00024,휱ト0024,2025-12-05,"35,829",Basic Plan,Direct
C00081,휱ト0081,2025-11-10,"5,936",Maintenance,Marketplace
C00112,휱ト0112,2025-06-13,"15,495",Consulting,Marketplace
C00143,휱ト0143,2025-09-26,"31,466",Add-on: Analytics,Direct
C00051,휱ト0051,2025-05-19,972,Maintenance,Event
C00119,휱ト0119,2025-12-06,"23,246",Add-on: Support,Referral
C00034,휱ト0034,2025-03-29,"28,356",Consulting,Partner
C00076,휱ト0076,2025-07-28,"41,701",Basic Plan,Event
C00188,휱ト0188,2025-01-25,"1,332",Maintenance,Event
C00065,휱ト0065,2025-09-03,"19,072",Add-on: Analytics,Referral
C00024,휱ト0024,2025-01-14,"22,105",Maintenance,Event
C00149,휱ト0149,2025-01-21,"21,028",Enterprise Plan,Online
C00048,휱ト0048,2025-06-04,"44,016",Add-on: Support,Online
C00025,휱ト0025,2025-02-05,"32,975",Consulting,Online
C00157,휱ト0157,2025-04-11,"29,115",Add-on: Support,Direct
C00015,휱ト0015,2025-12-21,"25,774",Consulting,Online
C00176,휱ト0176,2025-12-16,"22,664",Add-on: Analytics,Online
C00195,휱ト0195,2025-03-16,"37,492",Training,Referral
C00105,휱ト0105,2025-04-10,"19,521",Pro Plan,Partner
C00167,휱ト0167,2025-10-10,"39,594",Add-on: Support,Partner
C00084,휱ト0084,2025-04-21,"6,158",Enterprise Plan,Referral
C00084,휱ト0084,2025-08-22,"3,062",Implementation,Event
C00028,휱ト0028,2025-12-03,"2,903",Pro Plan,Partner
C00010,휱ト0010,2025-11-28,"45,574",Consulting,Marketplace
C00023,휱ト0023,2025-07-27,"36,546",Pro Plan,Event
C00181,휱ト0181,2025-02-21,"3,498",Enterprise Plan,Event
C00096,휱ト0096,2025-10-20,"30,676",Implementation,Event
C00155,휱ト0155,2025-11-01,"27,963",Training,Online
C00119,휱ト0119,2025-01-31,"34,082",Implementation,Event
C00038,휱ト0038,2025-01-31,"10,015",Maintenance,Online
C00094,휱ト0094,2025-07-18,"32,609",Basic Plan,Referral
C00146,휱ト0146,2025-03-11,"6,007",Maintenance,Partner
C00011,휱ト0011,2025-10-26,"31,118",Pro Plan,Direct
C00035,휱ト0035,2025-07-22,"32,786",Consulting,Online
C00046,휱ト0046,2025-03-26,"48,693",Pro Plan,Marketplace
C00086,휱ト0086,2025-03-12,"29,544",Implementation,Marketplace
C00066,휱ト0066,2025-03-20,"7,332",Implementation,Marketplace
C00024,휱ト0024,2025-08-18,"20,272",Add-on: Analytics,Event
C00015,휱ト0015,2025-10-14,"31,509",Consulting,Online
C00109,휱ト0109,2025-11-02,"45,669",Implementation,Online
C00104,휱ト0104,2025-02-25,"15,594",Basic Plan,Event
C00196,휱ト0196,2025-02-07,"13,354",Add-on: Support,Partner
C00059,휱ト0059,2025-04-12,"30,404",Basic Plan,Event
C00020,휱ト0020,2025-05-19,"14,473",Maintenance,Partner
C00068,휱ト0068,2025-03-09,"34,176",Maintenance,Online
C00197,휱ト0197,2025-12-07,"48,195",Enterprise Plan,Marketplace
C00134,휱ト0134,2025-01-25,"22,957",Maintenance,Referral
C00158,휱ト0158,2025-04-06,"48,547",Add-on: Support,Event
C00077,휱ト0077,2025-07-21,"23,298",Pro Plan,Marketplace
C00019,휱ト0019,2025-04-09,"31,064",Enterprise Plan,Direct
C00050,휱ト0050,2025-02-06,"32,687",Implementation,Online
C00175,휱ト0175,2025-05-09,"12,703",Add-on: Analytics,Event
C00124,휱ト0124,2025-11-28,"14,473",Basic Plan,Referral
C00186,휱ト0186,2025-11-26,"38,306",Implementation,Partner
C00014,휱ト0014,2025-04-19,"36,237",Pro Plan,Referral
C00051,휱ト0051,2025-12-25,"43,607",Basic Plan,Event
C00120,휱ト0120,2025-10-21,"19,834",Add-on: Analytics,Marketplace
C00192,휱ト0192,2025-02-20,"2,321",Consulting,Event
C00149,휱ト0149,2025-09-05,"10,807",Training,Marketplace
C00128,휱ト0128,2025-05-23,"44,280",Consulting,Online
C00090,휱ト0090,2025-04-04,"6,422",Maintenance,Partner
C00129,휱ト0129,2025-09-10,"32,242",Consulting,Event
C00023,휱ト0023,2025-11-01,"45,310",Basic Plan,Partner
C00106,휱ト0106,2025-11-16,"34,416",Add-on: Support,Online
C00087,휱ト0087,2025-12-15,"19,767",Add-on: Support,Event
C00002,휱ト0002,2025-09-17,"39,244",Training,Referral
C00095,휱ト0095,2025-11-07,"23,683",Maintenance,Partner
C00157,휱ト0157,2025-06-21,"45,244",Implementation,Online
C00069,휱ト0069,2025-10-10,"20,050",Add-on: Analytics,Marketplace
C00009,휱ト0009,2025-06-16,"35,611",Maintenance,Event
C00047,휱ト0047,2025-07-27,"4,897",Consulting,Online
C00168,휱ト0168,2025-06-12,"14,342",Add-on: Analytics,Partner
C00042,휱ト0042,2025-11-12,"43,328",Add-on: Analytics,Marketplace
C00052,휱ト0052,2025-09-19,"1,440",Implementation,Event
C00026,휱ト0026,2025-01-13,"48,644",Implementation,Event
C00196,휱ト0196,2025-08-31,"41,792",Add-on: Analytics,Referral
C00106,휱ト0106,2025-03-10,604,Training,Referral
C00035,휱ト0035,2025-08-19,"20,180",Maintenance,Partner
C00167,휱ト0167,2025-05-18,"13,098",Implementation,Referral
C00105,휱ト0105,2025-07-29,"19,222",Enterprise Plan,Direct
C00006,휱ト0006,2025-05-14,"41,456",Pro Plan,Direct
C00005,휱ト0005,2025-01-11,"42,557",Consulting,Direct
C00175,휱ト0175,2025-10-17,"47,316",Basic Plan,Marketplace
C00175,휱ト0175,2025-11-25,"22,024",Implementation,Direct
C00034,휱ト0034,2025-03-07,"35,322",Training,Online
C00096,휱ト0096,2025-07-16,"11,418",Add-on: Analytics,Partner
C00014,휱ト0014,2025-09-11,"47,031",Add-on: Analytics,Partner
C00019,휱ト0019,2025-11-18,"45,484",Pro Plan,Online
C00061,휱ト0061,2025-11-11,"9,159",Pro Plan,Online
C00092,휱ト0092,2025-11-17,"21,186",Add-on: Support,Event
C00141,휱ト0141,2025-04-10,"22,525",Implementation,Partner
C00039,휱ト0039,2025-02-28,"35,944",Maintenance,Online
C00048,휱ト0048,2025-12-11,"40,633",Implementation,Online
C00044,휱ト0044,2025-05-24,"9,736",Add-on: Support,Partner
C00088,휱ト0088,2025-08-07,"6,284",Add-on: Support,Partner
C00021,휱ト0021,2025-09-14,"35,567",Training,Marketplace
C00016,휱ト0016,2025-03-21,"1,789",Basic Plan,Referral
C00090,휱ト0090,2025-05-26,"43,251",Consulting,Online
C00101,휱ト0101,2025-01-30,"46,664",Maintenance,Partner
C00051,휱ト0051,2025-10-10,"20,485",Add-on: Analytics,Event
